"Year","Sector","Month","Sex","C_Length"
2012.00,"Sector_1",12,"F",115.77
2012.00,"Sector_1",12,"F",107.99
2012.00,"Sector_1",12,"F",102.01
2012.00,"Sector_1",12,"F",112.00
2012.00,"Sector_1",12,"F",108.14
2012.00,"Sector_1",12,"F",104.56
2012.00,"Sector_1",12,"F",110.93
2012.00,"Sector_1",12,"F",112.66
2012.00,"Sector_1",12,"F",117.16
2012.00,"Sector_1",12,"F",107.41
2012.00,"Sector_1",12,"F",106.78
2012.00,"Sector_1",12,"O",108.00
2012.00,"Sector_1",12,"F",109.98
2012.00,"Sector_1",12,"F",117.82
2012.00,"Sector_1",12,"O",119.38
2012.00,"Sector_1",12,"O",106.06
2012.00,"Sector_1",12,"F",112.80
2012.00,"Sector_1",12,"F",111.82
2012.00,"Sector_1",12,"O",109.89
2012.00,"Sector_1",12,"F",112.81
2012.00,"Sector_1",12,"F",100.25
2012.00,"Sector_1",12,"F",112.99
2012.00,"Sector_1",12,"O",107.79
2012.00,"Sector_1",12,"F",96.15
2012.00,"Sector_1",12,"F",112.79
2012.00,"Sector_1",12,"F",111.89
2012.00,"Sector_1",12,"O",104.85
2012.00,"Sector_1",12,"O",113.10
2012.00,"Sector_1",12,"F",97.66
2012.00,"Sector_1",12,"F",113.85
2012.00,"Sector_1",12,"O",108.37
2012.00,"Sector_1",12,"O",102.36
2012.00,"Sector_1",12,"F",109.50
2012.00,"Sector_1",12,"F",101.16
2012.00,"Sector_1",12,"O",102.80
2012.00,"Sector_1",12,"F",97.23
2012.00,"Sector_1",12,"O",109.04
2012.00,"Sector_1",12,"F",106.11
2012.00,"Sector_1",12,"O",105.64
2012.00,"Sector_1",12,"O",105.48
2012.00,"Sector_1",12,"F",102.94
2012.00,"Sector_1",12,"O",115.16
2012.00,"Sector_1",12,"O",114.06
2012.00,"Sector_1",12,"O",96.82
2012.00,"Sector_1",12,"F",105.92
2012.00,"Sector_1",12,"F",110.00
2012.00,"Sector_1",12,"F",95.44
2012.00,"Sector_1",12,"F",95.03
2012.00,"Sector_1",12,"O",107.06
2012.00,"Sector_1",12,"F",109.26
2012.00,"Sector_1",12,"F",91.84
2012.00,"Sector_1",12,"F",108.75
2012.00,"Sector_1",12,"F",87.55
2012.00,"Sector_1",12,"F",107.40
2012.00,"Sector_1",12,"F",94.72
2012.00,"Sector_1",12,"O",101.35
2012.00,"Sector_1",12,"O",103.23
2012.00,"Sector_1",12,"F",115.23
2012.00,"Sector_1",12,"F",109.26
2012.00,"Sector_1",12,"O",101.39
2012.00,"Sector_1",12,"O",102.66
2012.00,"Sector_1",12,"F",96.19
2012.00,"Sector_1",12,"F",108.76
2012.00,"Sector_1",12,"F",109.36
2012.00,"Sector_1",12,"F",110.84
2012.00,"Sector_1",12,"O",104.56
2012.00,"Sector_1",12,"F",109.68
2012.00,"Sector_1",12,"O",111.84
2012.00,"Sector_1",12,"F",109.84
2012.00,"Sector_1",11,"F",112.81
2012.00,"Sector_1",11,"F",126.35
2012.00,"Sector_1",11,"F",112.59
2012.00,"Sector_1",11,"F",110.19
2012.00,"Sector_1",11,"O",105.50
2012.00,"Sector_1",11,"F",107.82
2012.00,"Sector_1",11,"F",114.96
2012.00,"Sector_1",11,"F",112.90
2012.00,"Sector_1",11,"O",95.11
2012.00,"Sector_1",11,"O",95.64
2012.00,"Sector_1",11,"O",98.14
2012.00,"Sector_1",11,"F",111.48
2012.00,"Sector_1",11,"F",108.02
2012.00,"Sector_1",11,"F",105.88
2012.00,"Sector_1",11,"F",114.82
2012.00,"Sector_1",11,"F",102.07
2012.00,"Sector_1",11,"F",91.05
2012.00,"Sector_1",11,"F",88.88
2012.00,"Sector_1",11,"F",104.91
2012.00,"Sector_1",11,"O",96.22
2012.00,"Sector_1",11,"O",91.18
2012.00,"Sector_1",11,"O",114.62
2012.00,"Sector_1",11,"O",106.19
2012.00,"Sector_1",11,"F",113.80
2012.00,"Sector_1",11,"O",101.40
2012.00,"Sector_1",11,"O",95.52
2012.00,"Sector_1",11,"F",131.64
2012.00,"Sector_1",11,"F",114.55
2012.00,"Sector_1",11,"F",109.37
2012.00,"Sector_1",11,"F",115.75
2012.00,"Sector_1",11,"F",112.47
2012.00,"Sector_1",11,"F",110.60
2012.00,"Sector_1",11,"F",114.01
2012.00,"Sector_1",11,"O",92.72
2012.00,"Sector_1",11,"O",101.77
2012.00,"Sector_1",11,"F",114.19
2012.00,"Sector_1",11,"F",110.84
2012.00,"Sector_1",11,"F",115.15
2012.00,"Sector_1",11,"O",108.74
2012.00,"Sector_1",11,"O",98.66
2012.00,"Sector_1",11,"F",114.74
2012.00,"Sector_1",11,"F",100.94
2012.00,"Sector_1",11,"O",107.91
2012.00,"Sector_1",11,"O",114.05
2012.00,"Sector_1",11,"O",98.76
2012.00,"Sector_1",11,"F",103.16
2012.00,"Sector_1",11,"F",111.16
2012.00,"Sector_1",11,"F",109.76
2012.00,"Sector_1",11,"F",107.09
2012.00,"Sector_1",11,"F",109.21
2012.00,"Sector_1",11,"O",95.93
2012.00,"Sector_1",11,"F",104.90
2012.00,"Sector_1",11,"O",116.55
2012.00,"Sector_1",11,"F",100.70
2012.00,"Sector_1",11,"F",110.04
2012.00,"Sector_1",11,"F",110.87
2012.00,"Sector_1",11,"O",112.71
2012.00,"Sector_1",11,"O",112.45
2012.00,"Sector_1",11,"O",92.55
2012.00,"Sector_1",11,"F",93.14
2012.00,"Sector_1",11,"F",107.75
2012.00,"Sector_1",11,"F",116.68
2012.00,"Sector_1",11,"F",117.44
2012.00,"Sector_1",11,"F",110.60
2012.00,"Sector_1",11,"F",106.80
2012.00,"Sector_1",11,"F",117.17
2012.00,"Sector_1",11,"F",104.51
2012.00,"Sector_1",11,"O",98.49
2012.00,"Sector_1",11,"O",103.50
2012.00,"Sector_1",11,"O",101.22
2012.00,"Sector_1",11,"O",93.51
2012.00,"Sector_1",11,"F",106.24
2012.00,"Sector_1",11,"O",110.52
2012.00,"Sector_1",11,"F",112.54
2012.00,"Sector_1",11,"F",112.48
2012.00,"Sector_1",11,"O",110.03
2012.00,"Sector_1",11,"O",91.88
2012.00,"Sector_1",11,"F",110.04
2012.00,"Sector_1",11,"F",116.69
2012.00,"Sector_1",11,"F",114.88
2012.00,"Sector_1",11,"O",92.31
2012.00,"Sector_1",11,"F",89.59
2012.00,"Sector_1",11,"O",107.50
2012.00,"Sector_1",11,"F",102.90
2012.00,"Sector_1",11,"F",108.60
2012.00,"Sector_1",11,"O",112.20
2012.00,"Sector_1",11,"O",113.40
2012.00,"Sector_1",11,"O",97.30
2012.00,"Sector_1",11,"O",99.04
2012.00,"Sector_1",11,"O",110.40
2012.00,"Sector_1",11,"F",103.90
2012.00,"Sector_1",11,"O",109.90
2012.00,"Sector_1",11,"O",97.90
2012.00,"Sector_1",11,"O",104.70
2012.00,"Sector_1",11,"F",109.50
2012.00,"Sector_1",11,"F",107.10
2012.00,"Sector_1",11,"F",106.70
2012.00,"Sector_1",11,"F",105.60
2012.00,"Sector_1",11,"F",113.80
2012.00,"Sector_1",11,"F",98.50
2012.00,"Sector_1",11,"F",112.60
2012.00,"Sector_1",11,"O",99.10
2012.00,"Sector_1",11,"O",116.30
2012.00,"Sector_1",11,"F",107.60
2012.00,"Sector_1",11,"F",112.50
2012.00,"Sector_1",11,"F",103.10
2012.00,"Sector_1",11,"O",111.50
2012.00,"Sector_1",11,"O",104.90
2012.00,"Sector_1",11,"F",107.60
2012.00,"Sector_1",11,"O",107.20
2012.00,"Sector_1",11,"O",102.50
2012.00,"Sector_1",11,"F",102.60
2012.00,"Sector_1",11,"F",112.40
2012.00,"Sector_1",11,"F",105.60
2012.00,"Sector_1",11,"F",109.60
2012.00,"Sector_1",11,"F",102.70
2012.00,"Sector_1",11,"O",98.20
2012.00,"Sector_1",11,"O",95.70
2012.00,"Sector_1",11,"F",105.40
2012.00,"Sector_1",11,"F",111.20
2012.00,"Sector_1",11,"F",107.20
2012.00,"Sector_1",11,"O",111.80
2012.00,"Sector_1",11,"F",113.30
2012.00,"Sector_1",11,"F",104.50
2012.00,"Sector_1",11,"O",115.20
2012.00,"Sector_1",11,"O",106.70
2012.00,"Sector_1",11,"F",111.40
2012.00,"Sector_1",11,"O",96.40
2012.00,"Sector_1",11,"F",112.60
2012.00,"Sector_1",11,"F",102.10
2012.00,"Sector_1",11,"F",105.70
2012.00,"Sector_1",11,"F",112.50
2012.00,"Sector_1",11,"O",100.50
2012.00,"Sector_1",11,"F",86.80
2012.00,"Sector_1",11,"O",95.50
2012.00,"Sector_1",11,"O",102.20
2012.00,"Sector_1",11,"O",97.60
2012.00,"Sector_1",11,"O",105.10
2012.00,"Sector_1",11,"O",97.20
2012.00,"Sector_1",11,"F",101.20
2012.00,"Sector_1",11,"F",94.50
2012.00,"Sector_1",11,"O",97.30
2012.00,"Sector_1",11,"F",107.80
2012.00,"Sector_1",11,"F",91.70
2012.00,"Sector_1",11,"O",90.50
2012.00,"Sector_1",11,"F",115.40
2012.00,"Sector_1",11,"O",87.40
2012.00,"Sector_1",11,"F",91.60
2012.00,"Sector_1",11,"O",89.20
2012.00,"Sector_1",11,"O",100.40
2012.00,"Sector_1",11,"F",68.40
2012.00,"Sector_1",11,"O",115.60
2012.00,"Sector_1",11,"O",105.40
2012.00,"Sector_1",11,"O",107.30
2012.00,"Sector_1",11,"F",86.30
2012.00,"Sector_1",11,"F",97.10
2012.00,"Sector_1",11,"F",97.10
2012.00,"Sector_1",11,"O",108.70
2012.00,"Sector_1",11,"F",129.10
2012.00,"Sector_1",11,"F",113.40
2012.00,"Sector_1",11,"O",96.60
2012.00,"Sector_1",11,"O",105.60
2012.00,"Sector_1",11,"O",103.10
2012.00,"Sector_1",11,"O",115.30
2012.00,"Sector_1",11,"F",106.20
2012.00,"Sector_1",11,"O",102.60
2012.00,"Sector_1",11,"F",99.20
2012.00,"Sector_1",11,"O",106.20
2012.00,"Sector_1",11,"O",106.50
2012.00,"Sector_1",11,"O",93.60
2012.00,"Sector_1",11,"F",91.30
2012.00,"Sector_1",11,"O",111.40
2012.00,"Sector_1",11,"F",110.60
2012.00,"Sector_1",11,"F",104.60
2012.00,"Sector_1",11,"F",101.40
2012.00,"Sector_1",11,"F",94.30
2012.00,"Sector_1",11,"F",106.50
2012.00,"Sector_1",11,"F",107.80
2012.00,"Sector_1",11,"F",125.50
2012.00,"Sector_1",11,"O",106.60
2012.00,"Sector_1",11,"F",108.70
2012.00,"Sector_1",11,"O",113.40
2012.00,"Sector_1",11,"F",83.10
2012.00,"Sector_1",11,"O",105.40
2012.00,"Sector_1",11,"F",81.70
2012.00,"Sector_1",11,"O",101.70
2012.00,"Sector_1",11,"O",113.40
2012.00,"Sector_1",11,"O",107.40
2012.00,"Sector_1",11,"F",121.70
2012.00,"Sector_1",11,"O",106.50
2012.00,"Sector_1",11,"O",99.10
2012.00,"Sector_1",11,"F",131.20
2012.00,"Sector_1",11,"F",105.20
2012.00,"Sector_1",11,"F",102.50
2012.00,"Sector_1",11,"F",100.40
2012.00,"Sector_1",11,"F",110.90
2012.00,"Sector_1",11,"F",106.20
2012.00,"Sector_1",11,"O",106.20
2012.00,"Sector_1",11,"O",106.80
2012.00,"Sector_1",11,"F",111.70
2012.00,"Sector_1",11,"F",100.30
2012.00,"Sector_1",11,"F",105.00
2012.00,"Sector_1",11,"O",103.50
2012.00,"Sector_1",11,"F",100.40
2012.00,"Sector_1",11,"F",104.10
2012.00,"Sector_1",11,"O",103.80
2012.00,"Sector_1",11,"F",111.30
2012.00,"Sector_1",11,"F",111.50
2012.00,"Sector_1",11,"O",108.00
2012.00,"Sector_1",11,"O",101.60
2012.00,"Sector_1",11,"O",111.40
2012.00,"Sector_1",11,"O",110.10
2012.00,"Sector_1",11,"O",92.20
2012.00,"Sector_1",11,"O",95.10
2012.00,"Sector_1",11,"O",92.30
2012.00,"Sector_1",11,"O",97.10
2012.00,"Sector_1",11,"O",104.20
2012.00,"Sector_1",11,"O",95.70
2012.00,"Sector_1",11,"O",99.50
2012.00,"Sector_1",11,"O",112.00
2012.00,"Sector_1",11,"F",109.20
2012.00,"Sector_1",11,"O",99.50
2012.00,"Sector_1",11,"O",93.10
2012.00,"Sector_1",11,"F",93.70
2012.00,"Sector_1",11,"O",93.90
2012.00,"Sector_1",11,"O",90.30
2012.00,"Sector_1",11,"F",116.50
2012.00,"Sector_1",11,"F",102.20
2012.00,"Sector_1",11,"F",112.40
2012.00,"Sector_1",11,"O",107.40
2012.00,"Sector_1",11,"F",88.90
2012.00,"Sector_1",11,"O",91.60
2012.00,"Sector_1",11,"F",90.90
2012.00,"Sector_1",11,"O",100.50
2012.00,"Sector_1",11,"O",91.10
2012.00,"Sector_1",11,"F",110.80
2012.00,"Sector_1",11,"F",94.70
2012.00,"Sector_1",11,"O",108.50
2012.00,"Sector_1",11,"F",111.40
2012.00,"Sector_1",11,"O",96.20
2012.00,"Sector_1",11,"F",87.00
2012.00,"Sector_1",11,"O",102.00
2012.00,"Sector_1",11,"F",97.70
2012.00,"Sector_1",11,"O",98.40
2012.00,"Sector_1",11,"F",103.10
2012.00,"Sector_1",11,"O",104.80
2012.00,"Sector_1",11,"F",113.20
2012.00,"Sector_1",11,"F",107.80
2012.00,"Sector_1",11,"F",109.40
2012.00,"Sector_1",11,"F",99.50
2012.00,"Sector_1",11,"F",94.00
2012.00,"Sector_1",11,"F",109.60
2012.00,"Sector_1",11,"F",109.80
2012.00,"Sector_1",11,"F",86.00
2012.00,"Sector_1",11,"O",94.70
2012.00,"Sector_1",11,"O",89.60
2012.00,"Sector_1",11,"F",100.50
2012.00,"Sector_1",11,"O",90.20
2012.00,"Sector_1",11,"O",104.30
2012.00,"Sector_1",11,"O",101.80
2012.00,"Sector_1",11,"O",90.70
2012.00,"Sector_1",11,"F",91.70
2012.00,"Sector_1",11,"O",99.20
2012.00,"Sector_1",11,"O",91.10
2012.00,"Sector_1",11,"F",110.70
2012.00,"Sector_1",11,"F",101.30
2012.00,"Sector_1",11,"O",111.21
2012.00,"Sector_1",11,"O",118.64
2012.00,"Sector_1",11,"F",107.92
2012.00,"Sector_1",11,"O",109.51
2012.00,"Sector_1",11,"O",98.80
2012.00,"Sector_1",11,"F",108.87
2012.00,"Sector_1",11,"O",96.83
2012.00,"Sector_1",11,"O",118.84
2012.00,"Sector_1",11,"F",106.80
2012.00,"Sector_1",11,"F",111.32
2012.00,"Sector_1",11,"F",110.66
2012.00,"Sector_1",11,"F",105.32
2012.00,"Sector_1",11,"F",109.55
2012.00,"Sector_1",11,"F",107.29
2012.00,"Sector_1",11,"F",115.53
2012.00,"Sector_1",11,"F",108.76
2012.00,"Sector_1",11,"F",128.48
2012.00,"Sector_1",11,"O",98.64
2012.00,"Sector_1",11,"F",117.79
2012.00,"Sector_1",11,"F",128.89
2012.00,"Sector_1",11,"F",105.23
2012.00,"Sector_1",11,"F",115.37
2012.00,"Sector_1",11,"O",104.49
2012.00,"Sector_1",11,"O",98.23
2012.00,"Sector_1",11,"O",84.52
2012.00,"Sector_1",11,"O",102.61
2012.00,"Sector_1",11,"O",107.53
2012.00,"Sector_1",11,"O",107.99
2012.00,"Sector_1",11,"F",102.34
2012.00,"Sector_1",11,"O",111.92
2012.00,"Sector_1",11,"F",135.71
2012.00,"Sector_1",11,"F",120.47
2012.00,"Sector_1",11,"O",109.10
2012.00,"Sector_1",11,"O",112.57
2012.00,"Sector_1",11,"O",95.66
2012.00,"Sector_1",11,"O",111.71
2012.00,"Sector_1",11,"O",103.72
2012.00,"Sector_1",11,"O",94.96
2012.00,"Sector_1",11,"O",97.90
2012.00,"Sector_1",11,"O",115.15
2012.00,"Sector_1",11,"F",138.68
2012.00,"Sector_1",11,"F",127.44
2012.00,"Sector_1",11,"F",118.81
2012.00,"Sector_1",11,"O",111.54
2012.00,"Sector_1",11,"O",117.09
2012.00,"Sector_1",11,"O",109.58
2012.00,"Sector_1",11,"O",112.31
2012.00,"Sector_1",11,"O",91.18
2012.00,"Sector_1",11,"O",108.43
2012.00,"Sector_1",11,"F",110.92
2012.00,"Sector_1",11,"F",105.88
2012.00,"Sector_1",11,"F",105.74
2012.00,"Sector_1",11,"F",112.05
2012.00,"Sector_1",11,"F",111.82
2012.00,"Sector_1",11,"F",109.41
2012.00,"Sector_1",11,"F",119.59
2012.00,"Sector_1",11,"F",115.72
2012.00,"Sector_1",11,"O",110.78
2012.00,"Sector_1",11,"O",109.58
2012.00,"Sector_1",11,"O",111.56
2012.00,"Sector_1",11,"O",103.48
2012.00,"Sector_1",11,"O",98.38
2012.00,"Sector_1",11,"O",106.04
2012.00,"Sector_1",11,"O",121.00
2012.00,"Sector_1",11,"F",112.06
2012.00,"Sector_1",11,"O",106.14
2012.00,"Sector_1",11,"F",106.35
2012.00,"Sector_1",11,"F",115.28
2012.00,"Sector_1",11,"O",104.19
2012.00,"Sector_1",11,"F",110.38
2012.00,"Sector_1",11,"O",94.18
2012.00,"Sector_1",11,"F",126.74
2012.00,"Sector_1",11,"F",125.37
2012.00,"Sector_1",11,"F",93.11
2012.00,"Sector_1",11,"O",107.66
2012.00,"Sector_1",11,"F",106.71
2012.00,"Sector_1",11,"F",106.07
2012.00,"Sector_1",11,"O",102.59
2012.00,"Sector_1",11,"F",118.29
2012.00,"Sector_1",11,"O",109.69
2012.00,"Sector_1",11,"F",110.94
2012.00,"Sector_1",11,"F",115.19
2012.00,"Sector_1",11,"F",113.67
2012.00,"Sector_1",11,"F",113.61
2012.00,"Sector_1",11,"O",111.45
2012.00,"Sector_1",11,"O",106.71
2012.00,"Sector_1",11,"O",105.17
2012.00,"Sector_1",11,"O",109.66
2012.00,"Sector_1",11,"F",120.51
2012.00,"Sector_1",11,"O",101.45
2012.00,"Sector_1",11,"O",115.38
2012.00,"Sector_1",11,"O",108.75
2012.00,"Sector_1",11,"O",103.31
2012.00,"Sector_1",11,"F",108.35
2012.00,"Sector_1",11,"O",110.45
2012.00,"Sector_1",11,"F",118.81
2012.00,"Sector_1",11,"F",116.79
2012.00,"Sector_1",11,"O",101.92
2012.00,"Sector_1",11,"F",104.43
2012.00,"Sector_1",11,"O",104.13
2012.00,"Sector_1",11,"F",113.66
2012.00,"Sector_1",11,"F",112.27
2012.00,"Sector_1",11,"F",112.70
2012.00,"Sector_1",11,"F",119.71
2012.00,"Sector_1",11,"O",113.39
2012.00,"Sector_1",11,"F",109.68
2012.00,"Sector_1",11,"F",113.58
2012.00,"Sector_1",11,"F",102.54
2012.00,"Sector_1",11,"F",110.71
2012.00,"Sector_1",11,"O",112.93
2012.00,"Sector_1",11,"F",120.79
2012.00,"Sector_1",11,"F",117.64
2012.00,"Sector_1",11,"O",110.91
2012.00,"Sector_1",11,"F",109.64
2012.00,"Sector_1",11,"F",116.91
2012.00,"Sector_1",11,"F",118.81
2012.00,"Sector_1",11,"O",109.89
2012.00,"Sector_1",11,"O",116.07
2012.00,"Sector_1",11,"F",117.01
2012.00,"Sector_1",11,"F",107.86
2012.00,"Sector_1",11,"F",117.01
2012.00,"Sector_1",11,"F",119.04
2012.00,"Sector_1",11,"O",113.84
2012.00,"Sector_1",11,"O",113.05
2012.00,"Sector_1",11,"O",110.04
2012.00,"Sector_1",11,"F",111.61
2012.00,"Sector_1",11,"O",113.64
2012.00,"Sector_1",11,"F",112.69
2012.00,"Sector_1",11,"O",115.84
2012.00,"Sector_1",11,"O",116.51
2012.00,"Sector_1",11,"O",109.64
2012.00,"Sector_1",11,"F",110.71
2012.00,"Sector_1",11,"F",106.79
2012.00,"Sector_1",11,"F",112.75
2012.00,"Sector_1",11,"F",110.64
2012.00,"Sector_1",11,"O",112.16
2012.00,"Sector_1",11,"O",111.50
2012.00,"Sector_1",11,"O",118.32
2012.00,"Sector_1",11,"O",106.79
2012.00,"Sector_1",11,"F",110.24
2012.00,"Sector_1",11,"F",113.69
2012.00,"Sector_1",11,"F",110.70
2012.00,"Sector_1",11,"F",98.30
2012.00,"Sector_1",11,"O",95.90
2012.00,"Sector_1",11,"O",92.50
2012.00,"Sector_1",11,"O",99.20
2012.00,"Sector_1",11,"O",89.60
2012.00,"Sector_1",11,"O",92.60
2012.00,"Sector_1",11,"O",89.00
2012.00,"Sector_1",11,"F",114.20
2012.00,"Sector_1",11,"F",112.20
2012.00,"Sector_1",11,"F",87.90
2012.00,"Sector_1",11,"F",114.40
2012.00,"Sector_1",11,"O",94.60
2012.00,"Sector_1",11,"F",102.00
2012.00,"Sector_1",11,"F",90.50
2012.00,"Sector_1",11,"F",94.70
2012.00,"Sector_1",11,"F",109.10
2012.00,"Sector_1",11,"F",114.90
2012.00,"Sector_1",11,"O",104.60
2012.00,"Sector_1",11,"O",104.70
2012.00,"Sector_1",11,"O",116.50
2012.00,"Sector_1",11,"F",97.60
2012.00,"Sector_1",11,"F",107.10
2012.00,"Sector_1",11,"O",95.50
2012.00,"Sector_1",11,"O",89.80
2012.00,"Sector_1",11,"O",99.40
2012.00,"Sector_1",11,"F",126.90
2012.00,"Sector_1",11,"F",100.80
2012.00,"Sector_1",11,"F",87.10
2012.00,"Sector_1",11,"F",115.50
2012.00,"Sector_1",11,"O",99.00
2012.00,"Sector_1",11,"F",95.00
2012.00,"Sector_1",11,"F",111.70
2012.00,"Sector_1",11,"O",96.90
2012.00,"Sector_1",11,"F",116.80
2012.00,"Sector_1",11,"F",112.20
2012.00,"Sector_1",11,"F",97.40
2012.00,"Sector_1",11,"F",113.50
2012.00,"Sector_1",11,"O",91.00
2012.00,"Sector_1",11,"F",108.90
2012.00,"Sector_1",11,"O",108.80
2012.00,"Sector_1",11,"F",109.70
2012.00,"Sector_1",11,"F",107.20
2012.00,"Sector_1",11,"F",108.60
2012.00,"Sector_1",11,"F",109.30
2012.00,"Sector_1",11,"F",99.90
2012.00,"Sector_1",11,"F",102.60
2012.00,"Sector_1",11,"F",105.70
2012.00,"Sector_1",11,"O",128.50
2012.00,"Sector_1",11,"O",109.50
2012.00,"Sector_1",11,"O",101.20
2012.00,"Sector_1",11,"F",108.30
2012.00,"Sector_1",11,"F",103.10
2012.00,"Sector_1",11,"O",100.70
2012.00,"Sector_1",11,"F",100.90
2012.00,"Sector_1",11,"F",108.30
2012.00,"Sector_1",11,"F",89.10
2012.00,"Sector_1",11,"O",108.50
2012.00,"Sector_1",11,"O",110.40
2012.00,"Sector_1",11,"F",101.20
2012.00,"Sector_1",11,"O",105.10
2012.00,"Sector_1",11,"F",110.20
2012.00,"Sector_1",11,"O",109.50
2012.00,"Sector_1",11,"F",113.70
2012.00,"Sector_1",11,"F",100.70
2012.00,"Sector_1",11,"F",107.80
2012.00,"Sector_1",11,"F",110.20
2012.00,"Sector_1",11,"F",107.20
2012.00,"Sector_1",11,"F",101.50
2012.00,"Sector_1",11,"O",101.10
2012.00,"Sector_1",11,"F",103.20
2012.00,"Sector_1",11,"F",101.60
2012.00,"Sector_1",11,"O",105.20
2012.00,"Sector_1",11,"F",105.00
2012.00,"Sector_1",11,"F",95.30
2012.00,"Sector_1",11,"F",104.30
2012.00,"Sector_1",11,"F",107.70
2012.00,"Sector_1",11,"F",113.70
2012.00,"Sector_1",11,"F",107.40
2012.00,"Sector_1",11,"F",94.30
2012.00,"Sector_1",11,"F",105.70
2012.00,"Sector_1",11,"F",106.50
2012.00,"Sector_1",11,"O",111.00
2012.00,"Sector_1",11,"F",112.60
2012.00,"Sector_1",11,"F",104.60
2012.00,"Sector_1",11,"F",113.50
2012.00,"Sector_1",11,"F",119.30
2012.00,"Sector_1",11,"F",112.70
2012.00,"Sector_1",11,"O",91.60
2012.00,"Sector_1",11,"F",109.80
2012.00,"Sector_1",11,"O",112.40
2012.00,"Sector_1",11,"F",108.40
2012.00,"Sector_1",11,"F",102.50
2012.00,"Sector_1",11,"O",94.40
2012.00,"Sector_1",11,"F",115.40
2012.00,"Sector_1",11,"F",103.50
2012.00,"Sector_1",11,"O",104.30
2012.00,"Sector_1",11,"O",101.00
2012.00,"Sector_1",11,"O",108.30
2012.00,"Sector_1",11,"F",115.10
2012.00,"Sector_1",11,"F",109.10
2012.00,"Sector_1",11,"F",112.50
2012.00,"Sector_1",11,"O",118.50
2012.00,"Sector_1",11,"O",107.10
2012.00,"Sector_1",11,"O",93.20
2012.00,"Sector_1",11,"F",103.80
2012.00,"Sector_1",11,"F",106.30
2012.00,"Sector_1",11,"F",113.70
2012.00,"Sector_1",11,"O",104.70
2012.00,"Sector_1",11,"O",109.60
2012.00,"Sector_1",11,"O",100.50
2012.00,"Sector_1",11,"F",105.50
2012.00,"Sector_1",11,"O",111.40
2012.00,"Sector_1",11,"O",112.70
2012.00,"Sector_1",11,"O",110.20
2012.00,"Sector_1",11,"F",108.70
2012.00,"Sector_1",11,"F",110.50
2012.00,"Sector_1",11,"F",111.90
2012.00,"Sector_1",11,"O",95.60
2012.00,"Sector_1",11,"O",114.40
2012.00,"Sector_1",11,"O",113.90
2012.00,"Sector_1",11,"F",106.20
2012.00,"Sector_1",11,"F",101.10
2012.00,"Sector_1",11,"O",93.70
2012.00,"Sector_1",11,"F",109.60
2012.00,"Sector_1",11,"F",106.80
2012.00,"Sector_1",11,"O",86.20
2012.00,"Sector_1",11,"O",99.30
2012.00,"Sector_1",11,"O",95.10
2012.00,"Sector_1",11,"F",110.38
2012.00,"Sector_1",11,"O",99.51
2012.00,"Sector_1",11,"O",107.47
2012.00,"Sector_1",11,"O",98.90
2012.00,"Sector_1",11,"F",106.82
2012.00,"Sector_1",11,"F",103.43
2012.00,"Sector_1",11,"O",99.28
2012.00,"Sector_1",11,"F",91.07
2012.00,"Sector_1",11,"F",100.65
2012.00,"Sector_1",11,"O",94.98
2012.00,"Sector_1",11,"O",105.12
2012.00,"Sector_1",11,"O",104.77
2012.00,"Sector_1",11,"O",117.10
2012.00,"Sector_1",11,"O",105.03
2012.00,"Sector_1",11,"O",108.67
2012.00,"Sector_1",11,"F",105.10
2012.00,"Sector_1",11,"O",116.65
2012.00,"Sector_1",11,"O",113.93
2012.00,"Sector_1",11,"O",101.28
2012.00,"Sector_1",11,"F",123.09
2012.00,"Sector_1",11,"F",113.19
2012.00,"Sector_1",11,"O",113.04
2012.00,"Sector_1",11,"F",101.38
2012.00,"Sector_1",11,"F",107.38
2012.00,"Sector_1",11,"F",99.22
2012.00,"Sector_1",11,"O",97.87
2012.00,"Sector_1",11,"O",103.98
2012.00,"Sector_1",11,"O",103.72
2012.00,"Sector_1",11,"O",100.25
2012.00,"Sector_1",11,"F",113.74
2012.00,"Sector_1",11,"O",100.94
2012.00,"Sector_1",11,"O",113.85
2012.00,"Sector_1",11,"O",92.72
2012.00,"Sector_1",11,"O",93.03
2012.00,"Sector_1",11,"O",98.62
2012.00,"Sector_1",11,"F",102.56
2012.00,"Sector_1",11,"F",116.34
2012.00,"Sector_1",11,"O",88.43
2012.00,"Sector_1",11,"F",105.62
2012.00,"Sector_1",11,"O",100.42
2012.00,"Sector_1",11,"F",109.18
2012.00,"Sector_1",11,"O",95.36
2012.00,"Sector_1",11,"F",109.11
2012.00,"Sector_1",11,"F",98.30
2012.00,"Sector_1",11,"F",98.44
2012.00,"Sector_1",11,"O",97.68
2012.00,"Sector_1",11,"F",114.92
2012.00,"Sector_1",11,"O",116.56
2012.00,"Sector_1",11,"O",102.09
2012.00,"Sector_1",11,"F",123.92
2012.00,"Sector_1",11,"O",108.98
2012.00,"Sector_1",11,"F",112.81
2012.00,"Sector_1",11,"F",88.79
2012.00,"Sector_1",11,"F",113.27
2012.00,"Sector_1",11,"O",95.06
2012.00,"Sector_1",11,"O",114.99
2012.00,"Sector_1",11,"O",111.41
2012.00,"Sector_1",11,"O",108.90
2012.00,"Sector_1",11,"F",98.50
2012.00,"Sector_1",11,"O",103.50
